tenure,avgmonthlyspend,MonthlyCharges,InternetService_Fiber optic,Contract_Two year,PaymentMethod_Electronic check,gender,PaperlessBilling,Contract_One year,OnlineSecurity_Yes,Partner,TechSupport_Yes,OnlineBackup_Yes,SeniorCitizen,DeviceProtection_Yes,Churn
8,63.650000000000006,69.7,1,0,1,1,1,0,0,0,0,0,1,0,0
51,87.59326923076924,90.15,1,0,1,0,1,1,0,1,0,0,0,1,0
71,25.660416666666666,25.35,0,1,0,1,0,0,0,1,0,0,0,0,0
71,24.538194444444443,24.65,0,1,0,1,1,0,0,0,0,0,1,0,0
70,20.59225352112676,19.55,0,1,0,0,1,0,0,1,0,0,1,0,0
1,12.625,25.25,0,0,1,0,0,0,0,0,0,0,1,0,1
38,56.23589743589743,60.0,0,1,0,1,1,0,1,1,1,1,0,0,0
28,83.91379310344827,89.9,1,0,0,0,0,0,0,1,0,1,0,1,0
32,19.42878787878788,19.4,0,0,0,0,0,0,0,1,0,0,0,0,0
49,47.968,49.8,0,1,0,1,0,0,0,1,0,1,1,0,0
37,22.68026315789474,24.1,0,1,0,0,1,0,0,1,0,0,0,0,0
10,53.0,54.25,0,0,1,0,0,0,0,0,1,0,0,1,0
67,107.82941176470588,109.9,1,0,0,1,0,1,1,1,0,1,0,1,0
7,31.19375,35.5,0,0,0,1,1,1,0,0,1,0,0,1,0
51,86.07499999999999,87.55,1,0,0,0,0,1,0,0,0,0,0,0,0
9,41.644999999999996,45.15,0,0,1,0,0,0,0,0,0,0,0,0,1
9,78.86,88.4,1,0,0,0,1,0,0,0,0,0,0,0,0
4,40.46,50.8,0,0,0,1,1,0,0,0,1,0,0,0,0
71,97.14722222222223,99.0,1,1,1,1,1,0,1,1,0,1,0,1,0
50,80.70882352941176,84.4,1,0,0,0,1,0,0,1,0,0,0,0,1
24,90.538,96.55,1,1,1,0,1,0,0,1,0,0,1,1,0
22,59.75434782608695,59.75,0,0,0,1,1,1,1,1,0,0,0,0,0
44,109.22555555555554,111.5,1,0,1,1,1,0,1,0,0,1,0,1,0
33,24.66176470588235,24.25,0,0,0,0,0,0,0,1,0,0,0,0,0
1,37.55,75.1,1,0,1,0,1,0,0,0,0,0,0,0,1
54,67.55727272727273,70.15,0,0,0,0,1,1,0,1,0,0,0,0,1
42,99.38255813953488,101.75,1,0,1,1,1,0,0,0,0,1,0,0,1
1,22.9,45.8,0,0,1,0,0,0,0,0,0,0,0,0,1
1,10.25,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0
30,65.95967741935483,70.4,0,0,1,1,0,1,1,0,1,1,0,0,0
1,15.275,30.55,0,0,0,0,0,0,0,0,1,0,0,0,0
16,82.25,84.9,0,0,1,1,0,0,1,1,1,1,0,0,0
1,10.05,20.1,0,0,0,1,1,0,0,0,0,0,0,0,1
9,32.894999999999996,40.65,0,0,0,1,0,0,0,1,1,0,0,0,1
46,99.57553191489362,101.0,1,0,1,1,1,0,0,1,0,0,1,1,1
1,34.55,69.1,1,0,1,1,1,0,0,0,0,0,0,0,1
71,52.474999999999994,54.5,0,1,0,1,0,0,1,1,1,0,0,0,0
43,71.85000000000001,75.35,1,0,0,1,1,0,0,0,0,0,0,0,0
50,42.910784313725486,44.45,0,0,0,1,1,1,1,1,1,0,0,0,0
13,71.38928571428572,75.0,1,0,0,0,1,0,0,0,0,0,0,0,1
19,94.4325,100.0,1,0,0,1,0,1,0,1,1,1,0,0,1
41,95.0142857142857,98.05,1,0,0,0,0,0,0,0,0,0,0,1,0
1,35.575,71.15,1,0,1,0,1,0,0,0,0,0,1,0,1
24,49.61,54.15,0,0,0,0,1,0,0,0,0,1,0,1,1
40,64.26829268292683,63.9,0,0,0,0,0,1,0,1,0,1,0,0,0
3,58.75,69.15,0,0,0,0,1,0,0,1,0,1,0,1,0
37,61.78552631578947,64.65,0,0,0,0,0,1,1,0,0,0,0,0,0
67,105.23823529411764,108.75,1,1,0,0,1,0,1,1,1,0,0,1,1
32,93.62424242424242,98.85,1,0,1,0,1,0,0,1,0,1,0,0,0
6,38.68571428571429,49.15,0,0,1,0,1,0,0,1,1,0,0,0,1
32,87.93333333333334,89.6,1,0,1,0,0,0,1,1,0,0,0,0,0
59,82.485,83.25,1,0,1,0,1,0,0,0,0,1,0,1,0
30,70.93225806451613,70.25,0,0,0,0,0,1,0,1,1,1,0,1,0
20,17.833333333333332,19.4,0,0,1,1,1,0,0,0,0,0,0,0,1
27,27.212500000000002,24.5,0,1,1,0,0,0,0,1,0,0,0,0,0
20,72.42380952380952,79.15,1,0,1,0,1,0,1,0,0,0,1,0,1
9,19.025,20.1,0,0,0,1,0,1,0,0,0,0,0,0,0
68,74.82608695652173,73.0,0,0,0,0,1,1,1,1,0,1,0,1,0
69,57.99785714285714,61.4,0,1,0,0,0,0,1,1,1,0,0,0,0
26,84.5037037037037,84.3,1,0,0,1,1,0,0,0,1,0,0,1,0
69,19.38142857142857,19.9,0,1,0,1,0,0,0,1,0,0,0,0,0
11,19.287499999999998,20.4,0,1,0,1,0,0,0,0,0,0,0,0,0
1,25.375,50.75,0,0,0,1,0,0,0,0,0,0,0,0,0
10,22.036363636363635,20.45,0,0,0,1,0,1,0,1,0,0,0,0,0
55,76.14732142857143,75.75,0,0,0,0,1,1,1,1,1,1,0,0,0
44,61.65666666666667,65.4,0,0,1,1,0,1,1,0,1,0,0,0,0
46,76.7063829787234,80.4,1,0,1,1,1,0,0,1,0,0,1,0,1
69,58.14142857142857,59.75,0,1,0,1,1,0,1,1,0,1,0,1,0
11,72.85000000000001,78.5,1,0,1,1,1,0,0,0,0,0,1,0,0
11,95.44583333333333,102.0,1,0,1,0,1,0,0,1,0,1,0,0,1
29,44.123333333333335,48.95,0,0,0,1,0,0,0,0,0,0,0,1,0
57,94.77672413793104,99.65,1,0,1,0,1,0,1,1,0,0,0,0,0
28,18.43793103448276,18.25,0,0,0,1,0,1,0,0,0,0,0,0,0
42,57.09418604651163,54.55,0,0,0,0,0,0,1,0,0,0,0,1,0
2,12.9,20.65,0,0,0,0,0,0,0,0,0,0,0,0,1
23,39.475,40.65,0,0,0,1,0,1,1,0,1,1,0,0,0
18,18.789473684210527,20.45,0,0,0,0,0,0,0,1,0,0,0,0,0
62,23.432539682539684,24.8,0,0,0,1,0,1,0,1,0,0,0,0,0
1,35.4,70.8,1,0,0,0,1,0,0,0,0,0,0,0,1
16,85.21176470588235,89.05,1,0,0,1,1,0,0,0,1,0,0,0,1
3,72.975,96.6,1,0,1,0,1,0,0,0,0,0,0,0,1
67,86.81102941176471,88.8,0,0,0,1,1,1,1,0,1,1,0,1,0
62,19.073809523809526,20.05,0,1,0,1,1,0,0,0,0,0,0,0,0
57,102.09224137931035,104.5,1,0,0,0,1,0,0,1,0,1,0,1,1
2,48.88333333333333,69.8,1,0,1,1,1,0,0,0,0,0,0,0,0
23,73.30833333333334,77.15,0,1,0,0,1,0,1,1,1,0,0,1,0
25,32.478846153846156,35.05,0,1,0,0,0,0,1,0,1,0,0,0,0
72,106.49383561643836,108.1,1,1,0,0,1,0,0,0,1,1,1,1,0
2,44.68333333333334,84.05,1,0,1,0,1,0,0,1,0,0,0,0,0
8,15.66111111111111,20.2,0,0,0,0,1,1,0,0,0,0,0,0,0
5,41.65833333333333,50.6,0,0,0,0,1,0,0,0,0,0,0,0,1
35,47.268055555555556,49.2,0,0,1,1,0,0,0,0,0,0,0,1,0
24,23.706,24.6,0,0,1,1,0,1,0,0,0,0,0,0,0
2,45.25,71.65,1,0,1,0,1,0,0,1,0,0,0,0,0
72,105.92671232876712,104.9,1,1,0,1,1,0,1,1,1,1,0,1,0
41,101.96190476190475,106.5,1,0,1,0,1,0,1,0,1,1,0,1,0
4,43.93,49.35,0,0,1,1,0,0,1,0,0,0,0,0,1
26,74.74444444444444,75.5,1,0,0,1,0,1,0,0,0,1,0,0,0
7,83.625,94.25,1,0,1,1,1,0,0,0,0,1,0,0,1
1,34.475,68.95,1,0,1,0,1,0,0,1,0,0,0,0,1
4,44.97,58.5,0,0,0,0,1,0,0,1,1,1,0,0,0
48,76.96938775510205,78.9,0,1,0,1,0,0,0,0,1,1,0,1,0
2,65.58333333333333,93.85,1,0,1,1,1,0,0,0,0,0,1,0,1
12,72.60384615384615,79.2,0,0,1,0,1,1,1,1,1,0,1,1,0
60,107.7516393442623,109.45,1,0,0,1,1,0,1,1,1,0,0,1,0
55,56.71160714285714,59.2,0,1,1,1,1,0,1,0,1,0,0,1,0
1,14.575,29.15,0,0,0,1,0,0,0,0,1,0,0,0,0
1,10.025,20.05,0,0,0,1,0,0,0,0,0,0,0,0,0
4,63.779999999999994,76.05,1,0,1,1,1,0,0,0,0,0,0,0,1
1,12.225,24.45,0,0,0,1,1,0,0,0,0,0,0,0,1
42,64.25,66.5,0,1,0,0,0,0,0,0,1,0,0,1,0
1,24.775,49.55,0,0,0,0,0,0,1,0,0,0,0,0,0
7,78.98125,89.35,1,0,0,1,1,0,0,0,0,0,0,1,1
3,58.125,73.6,1,0,0,1,1,0,0,0,0,0,0,1,0
72,81.08698630136986,82.65,0,1,0,0,1,0,1,1,0,1,0,1,0
15,46.828125,49.0,0,0,1,1,1,0,0,0,0,0,0,0,0
4,61.48,80.35,1,0,1,1,1,0,0,1,0,0,0,0,1
11,20.429166666666667,25.2,0,0,1,0,0,1,0,0,0,0,0,0,0
5,22.458333333333332,25.45,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27.9,55.8,0,0,1,0,1,0,1,0,0,0,1,1,1
72,112.88835616438357,110.9,1,1,0,1,1,0,1,1,1,0,0,1,0
55,76.18571428571428,77.75,1,0,0,0,1,0,0,1,0,1,0,0,0
40,26.28048780487805,26.2,0,0,1,0,1,0,0,1,0,0,0,0,0
57,19.23448275862069,19.9,0,1,0,0,0,0,0,1,0,0,0,0,0
1,39.525,79.05,1,0,1,1,1,0,0,0,0,0,0,0,1
1,47.5,95.0,1,0,1,1,1,0,1,1,0,0,0,0,1
1,12.6,25.2,0,0,0,0,0,0,0,0,0,0,0,0,1
52,76.97264150943397,80.85,0,0,1,1,1,1,0,1,0,1,1,1,0
41,99.70833333333333,98.4,1,0,1,1,1,0,0,0,0,0,1,1,1
43,54.34431818181818,56.35,0,0,0,1,1,1,0,1,0,0,0,0,0
47,18.552083333333332,19.3,0,1,0,0,0,0,0,1,0,0,0,0,0
3,34.3125,50.4,0,0,0,1,0,0,0,0,0,0,0,0,0
66,76.93432835820896,79.4,0,1,0,1,0,0,1,1,1,1,1,1,1
55,55.7125,55.25,0,1,0,1,1,0,0,1,1,0,0,1,0
29,17.65,19.1,0,0,0,1,0,1,0,0,0,0,0,0,0
12,74.35,84.05,1,0,1,0,1,0,0,0,0,0,0,0,0
66,103.53507462686568,105.2,1,0,1,0,1,0,0,1,0,1,0,1,0
35,97.11944444444445,101.4,1,0,1,1,1,0,0,0,0,0,1,1,1
10,83.11818181818181,89.8,1,0,1,1,1,0,0,1,0,0,1,1,1
27,68.89285714285714,75.75,1,0,0,1,1,0,0,1,0,0,0,0,0
58,98.60508474576271,95.3,1,0,1,0,1,0,0,0,1,0,0,0,0
54,111.09454545454545,109.75,1,1,0,1,0,0,1,1,1,1,0,1,1
9,17.880000000000003,19.85,0,0,0,1,0,0,0,0,0,0,0,0,0
2,9.433333333333334,19.3,0,0,0,1,0,1,0,0,0,0,0,0,1
6,62.142857142857146,69.1,1,0,1,1,1,0,0,0,0,0,0,0,0
26,87.10370370370372,91.25,1,0,1,0,1,0,0,0,0,0,1,0,1
9,18.615000000000002,20.25,0,0,0,0,0,0,0,0,0,0,0,0,0
8,49.53888888888889,54.75,0,0,0,1,1,0,0,1,0,1,0,1,0
12,70.15384615384616,81.45,1,0,1,1,1,0,0,0,0,0,0,0,0
15,42.471875,49.1,0,0,1,0,1,0,0,0,0,0,0,0,1
43,81.39999999999999,80.2,0,0,1,1,1,1,1,1,0,0,0,1,0
42,98.20813953488371,100.3,1,0,1,1,1,0,0,0,1,0,0,0,0
31,62.321875,65.25,0,0,0,0,0,0,1,0,1,0,0,1,1
66,88.50820895522388,90.95,1,1,0,0,1,0,1,0,1,0,0,1,0
18,79.25526315789473,85.45,1,0,1,0,1,0,0,0,1,1,1,0,1
1,10.0,20.0,0,0,0,1,0,0,0,0,0,0,0,0,0
61,90.94032258064516,94.1,1,1,1,1,1,0,0,1,1,1,0,0,1
10,72.47727272727273,79.85,1,0,1,1,0,0,0,0,0,1,0,0,0
1,35.825,71.65,1,0,1,1,1,0,0,0,0,0,1,0,1
18,71.55,73.55,1,0,1,0,1,0,0,0,0,1,1,0,0
24,101.698,104.65,1,0,1,1,1,0,0,1,0,1,0,1,1
3,13.675,19.3,0,0,0,0,0,0,0,1,0,0,0,0,0
50,19.39313725490196,20.15,0,0,0,1,0,1,0,0,0,0,0,0,0
1,22.275,44.55,0,0,1,1,0,0,0,1,0,0,0,0,0
2,29.099999999999998,54.45,0,0,0,1,1,0,1,0,1,0,0,0,0
17,19.530555555555555,19.65,0,0,0,1,1,1,0,0,0,0,0,0,0
69,104.25357142857143,105.0,1,1,1,1,1,0,0,1,0,1,0,1,0
72,86.32465753424657,88.7,0,1,0,1,1,0,1,1,1,1,0,1,0
3,52.575,74.25,1,0,1,0,1,0,0,0,0,0,0,0,1
50,74.95,75.15,0,1,0,1,1,0,1,1,0,1,1,1,0
53,19.41574074074074,20.25,0,1,0,0,0,0,0,0,0,0,0,0,0
58,108.36694915254236,109.1,1,1,0,0,1,0,1,1,1,1,0,0,0
46,31.68723404255319,30.75,0,0,0,1,1,1,1,0,0,0,0,0,0
72,110.43150684931507,112.9,1,0,0,1,1,0,1,1,1,1,1,1,0
1,37.1,74.2,1,0,1,0,1,0,0,0,0,0,1,0,1
6,74.10714285714286,94.05,1,0,0,0,1,0,0,1,0,1,0,1,0
72,78.9472602739726,78.85,0,1,0,1,0,0,1,1,1,1,0,1,0
4,47.7,55.3,0,0,0,1,1,0,0,0,0,0,0,0,0
52,19.466037735849056,19.35,0,1,0,0,0,0,0,1,0,0,0,0,0
0,61.070386904761904,25.35,0,1,0,1,0,0,0,1,0,0,0,0,0
2,11.6,20.45,0,0,0,0,0,1,0,0,0,0,0,0,0
65,19.999242424242425,19.35,0,1,0,0,0,0,0,1,0,0,0,0,0
43,99.73636363636363,101.0,1,0,1,1,1,0,0,1,0,1,1,0,1
4,84.03999999999999,100.2,1,0,1,1,1,0,0,1,0,1,0,0,1
25,83.74807692307692,89.05,1,0,1,1,1,1,1,1,0,0,1,0,1
51,75.97788461538461,78.65,0,0,0,0,1,1,0,1,1,1,0,0,0
12,63.61923076923077,74.75,0,0,0,1,0,0,0,0,0,0,0,1,0
57,67.47068965517242,70.1,0,0,0,0,1,1,1,1,0,0,0,0,1
24,21.34,19.9,0,0,0,0,0,1,0,1,0,0,0,0,0
64,57.79153846153846,58.35,0,0,0,0,0,1,0,1,1,0,0,1,0
4,88.78,105.65,1,0,1,0,1,1,0,0,1,1,0,1,1
26,96.29444444444444,100.5,1,0,0,0,1,0,0,0,0,0,0,1,0
15,17.76875,20.05,0,0,0,0,0,0,0,1,0,0,0,0,0
64,26.78153846153846,25.65,0,1,0,1,0,0,0,1,0,0,1,0,0
36,92.86756756756756,96.5,1,0,1,1,1,0,0,1,0,1,1,0,1
27,87.94821428571429,95.0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,35.425,70.85,1,0,0,1,0,0,0,1,0,0,1,0,1
35,86.39166666666667,85.95,0,0,0,0,1,1,1,0,1,0,0,1,1
4,56.17,73.9,1,0,1,1,1,0,0,0,0,0,0,1,1
8,45.75,45.45,0,0,1,0,1,0,0,1,0,0,0,0,0
10,18.054545454545455,20.0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,34.56666666666667,49.2,0,0,0,0,0,0,0,0,0,1,0,0,0
58,104.14491525423729,109.45,1,1,0,0,1,0,1,1,0,1,0,1,1
51,78.64326923076922,83.25,0,1,0,1,1,0,1,1,1,1,0,1,0
46,18.387234042553192,19.25,0,1,0,0,1,0,0,1,0,0,0,0,0
1,9.825,19.65,0,0,0,1,1,0,0,0,0,0,0,0,0
46,69.13617021276596,72.8,1,0,0,1,0,0,0,0,0,0,0,0,0
50,105.99607843137255,109.65,1,0,0,0,1,0,1,1,1,1,0,0,0
53,62.2925925925926,65.0,0,0,0,1,0,0,0,1,1,1,0,0,0
61,115.03467741935484,114.1,1,0,1,1,1,0,0,1,1,1,0,1,0
5,15.591666666666667,20.65,0,0,0,1,0,0,0,0,0,0,0,0,0
47,86.22708333333333,86.95,0,0,0,1,1,1,1,0,1,1,0,1,0
54,93.12272727272727,94.75,1,0,0,0,1,1,0,0,0,1,0,1,0
19,28.305,25.35,0,0,0,1,1,0,0,0,0,0,0,0,0
26,100.56666666666668,105.45,1,1,1,0,1,0,0,0,1,1,0,1,0
70,25.099295774647885,25.4,0,1,0,1,0,0,0,1,0,0,0,0,0
17,96.80555555555556,102.55,1,0,1,1,1,0,0,1,0,1,0,1,0
30,96.25161290322582,100.2,1,0,1,0,1,0,0,0,0,1,0,0,1
1,12.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,24.294999999999998,25.6,0,1,0,0,0,0,0,1,0,0,0,0,0
26,70.58148148148149,73.5,0,1,0,0,1,0,0,1,0,1,0,1,0
21,71.16818181818182,74.05,1,0,0,0,1,0,0,1,0,1,0,0,1
50,95.26862745098039,98.25,1,0,1,1,1,1,0,1,0,1,0,0,0
68,53.96594202898551,54.4,0,0,1,0,1,1,1,1,0,0,0,1,0
3,74.5875,101.55,1,0,0,1,1,0,0,0,0,0,0,1,1
9,97.045,103.1,1,0,1,1,0,0,0,1,1,0,0,1,0
51,34.26923076923077,34.2,0,1,0,0,0,0,1,1,1,0,0,0,0
9,40.57,43.75,0,0,1,0,1,0,0,0,0,0,0,0,0
41,107.97380952380952,111.95,1,0,1,1,1,1,0,1,1,1,1,1,1
22,105.04130434782608,100.65,1,0,1,1,1,0,0,0,0,1,0,0,0
21,52.59318181818182,55.95,0,0,1,0,1,1,1,1,0,0,0,1,1
71,115.24305555555556,116.05,1,1,0,1,1,0,1,1,1,1,0,1,0
1,22.875,45.75,0,0,1,1,0,0,0,0,0,0,0,0,1
26,77.15185185185184,82.0,0,0,0,1,1,1,0,1,1,0,0,1,0
71,65.02430555555556,65.15,0,1,0,1,0,0,1,1,1,1,0,0,0
4,35.239999999999995,44.8,0,0,0,1,1,0,0,0,0,0,0,0,0
12,77.01538461538462,79.8,1,0,1,0,1,0,1,0,0,0,0,0,0
18,83.9342105263158,88.85,1,0,1,0,1,0,0,1,1,0,0,0,0
3,53.1,74.95,1,0,1,0,1,0,0,0,0,0,0,0,0
72,105.16986301369863,106.85,1,0,0,0,1,1,1,1,0,1,1,0,0
11,67.95833333333333,74.95,1,0,1,1,0,0,0,0,0,1,0,0,1
1,40.075,80.15,1,0,0,0,0,0,0,0,0,0,0,0,1
13,18.54642857142857,19.3,0,0,0,1,0,1,0,0,0,0,0,0,0
72,111.09315068493152,109.25,1,0,1,0,1,1,0,1,1,1,0,1,1
42,55.50813953488372,56.1,0,0,0,1,0,1,1,1,0,0,0,0,0
17,18.908333333333335,19.7,0,0,0,0,0,0,0,0,0,0,0,0,0
7,52.41875,51.3,0,0,0,0,1,0,0,0,0,1,1,0,0
68,115.79782608695652,118.6,1,1,0,0,0,0,1,1,1,1,0,1,0
56,24.600877192982455,24.15,0,1,0,1,0,0,0,1,0,0,0,0,0
38,19.214102564102564,20.3,0,0,0,0,0,1,0,1,0,0,0,0,0
72,115.41301369863014,115.5,1,1,1,0,1,0,1,1,1,1,0,1,0
48,23.908163265306122,25.05,0,0,0,0,0,1,0,0,0,0,0,0,0
52,106.56509433962263,109.1,1,0,1,0,1,0,1,1,0,1,1,1,0
35,19.688888888888886,19.65,0,0,0,0,0,1,0,1,0,0,0,0,0
67,111.28235294117647,111.3,1,1,0,1,1,0,0,1,1,1,0,1,0
1,14.95,29.9,0,0,0,0,0,0,1,0,0,0,0,0,0
53,80.52037037037037,80.6,1,0,0,1,1,0,0,0,1,1,0,0,0
34,18.16857142857143,20.8,0,0,0,1,0,0,0,1,0,0,0,0,0
3,27.2375,35.2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,39.4,78.8,1,0,1,0,0,0,0,1,0,0,0,0,1
19,84.12,89.95,1,0,0,1,0,0,0,0,1,0,0,1,0
60,113.53934426229507,116.05,1,1,0,0,1,0,1,1,1,1,1,1,0
11,18.595833333333335,19.55,0,1,0,1,0,0,0,0,0,0,0,0,0
47,106.83229166666666,106.4,1,0,1,0,1,0,0,0,0,1,0,1,1
18,46.04210526315789,49.4,0,0,1,1,0,0,1,0,0,0,0,0,1
60,110.79426229508196,115.25,1,1,0,0,0,0,1,1,1,1,0,1,0
72,25.675342465753424,24.8,0,1,0,1,0,0,0,1,0,0,0,0,0
39,19.77875,19.9,0,0,0,1,0,1,0,0,0,0,0,0,0
59,77.32416666666667,81.25,1,0,0,0,1,1,1,1,0,0,0,1,0
2,47.96666666666667,69.95,1,0,0,1,0,0,0,1,0,0,0,0,0
1,34.55,69.1,1,0,1,1,0,0,0,0,0,0,1,0,1
20,84.59761904761905,90.2,1,0,1,1,1,0,0,1,0,0,0,0,1
6,76.62857142857142,93.55,1,0,0,0,1,0,0,0,0,0,0,0,1
71,85.72222222222223,86.4,1,1,0,1,1,0,0,0,1,0,0,1,0
24,62.378,66.3,0,0,0,0,0,0,1,1,0,1,0,1,0
67,89.3970588235294,94.65,1,0,0,1,1,0,0,1,0,0,1,0,0
1,40.425,80.85,1,0,0,1,1,0,0,0,0,0,0,0,1
48,82.2438775510204,82.05,1,0,0,0,1,1,0,1,0,0,0,0,1
37,69.9578947368421,72.1,0,0,0,0,0,1,0,1,1,1,0,0,0
11,31.962500000000002,34.7,0,0,0,1,0,0,0,0,0,1,0,1,0
3,12.7875,20.55,0,0,0,1,1,0,0,1,0,0,0,0,1
18,91.86842105263158,95.95,1,0,0,0,1,0,0,1,0,0,0,1,0
50,43.7421568627451,44.8,0,0,0,1,1,1,0,1,0,0,0,0,0
67,107.08235294117648,109.4,1,0,1,0,1,1,1,1,1,0,0,1,0
25,70.68076923076923,71.05,0,0,0,0,1,0,1,1,1,1,0,0,0
2,49.85,78.55,1,0,1,0,1,0,0,0,0,0,1,1,1
9,18.07,19.7,0,0,0,1,0,0,0,0,0,0,0,0,0
10,37.404545454545456,40.25,0,0,0,0,0,1,1,0,1,1,0,0,0
70,18.709154929577462,19.85,0,1,0,0,0,0,0,1,0,0,0,0,0
9,57.69500000000001,68.25,0,0,0,1,1,0,1,0,1,0,0,1,0
4,13.690000000000001,20.15,0,0,0,0,1,0,0,0,0,0,0,0,0
2,41.016666666666666,50.95,0,0,0,0,0,0,1,0,0,0,0,0,0
1,39.325,78.65,1,0,1,0,0,0,0,0,0,0,0,0,1
19,23.4175,25.15,0,0,0,1,1,0,0,0,0,0,0,0,0
7,21.8375,20.25,0,0,0,1,1,0,0,1,0,0,0,0,0
1,21.45,42.9,0,0,1,1,1,0,0,0,0,0,0,0,1
1,22.0,44.0,0,0,1,1,0,0,0,0,0,0,1,0,0
9,17.235,20.25,0,0,0,0,0,1,0,1,0,0,0,0,0
3,34.8375,34.25,0,0,0,0,0,0,1,0,1,0,0,0,1
9,53.985,58.5,0,0,0,0,0,0,1,0,1,0,0,1,1
5,50.06666666666666,55.8,0,0,0,0,0,0,1,0,0,0,0,1,0
56,87.15789473684211,88.9,1,0,0,0,0,1,0,1,0,0,0,0,0
18,52.247368421052634,57.65,0,0,0,0,0,0,1,0,0,0,0,0,0
49,94.365,96.2,1,0,1,1,1,0,0,0,0,0,1,0,1
70,77.97887323943662,79.15,0,1,0,1,0,0,1,1,1,1,0,1,0
72,106.93972602739727,108.05,1,1,0,0,1,0,0,0,1,1,0,1,0
6,62.01428571428572,74.4,1,0,1,0,0,0,0,0,0,0,1,1,1
17,86.88333333333334,94.8,1,0,1,1,1,0,0,1,0,0,1,0,0
29,44.413333333333334,45.9,0,0,1,1,1,0,0,1,0,0,0,0,0
6,77.88571428571429,105.3,1,0,1,0,1,0,0,1,0,1,0,1,1
63,98.38671875,102.6,1,1,1,1,0,0,0,1,0,0,0,1,0
16,75.54117647058824,73.85,1,0,0,1,1,0,0,1,0,0,0,0,1
59,60.75833333333333,61.35,0,0,0,1,1,1,0,0,0,0,0,1,0
3,40.3625,57.55,0,0,1,0,0,0,0,0,0,0,0,1,0
8,25.216666666666665,29.25,0,0,0,0,1,0,0,0,0,1,0,0,0
7,80.85625,84.55,1,0,1,0,1,0,0,1,0,0,1,0,1
68,20.893478260869568,19.6,0,1,0,0,0,0,0,0,0,0,0,0,0
68,108.85942028985508,111.75,1,1,0,0,0,0,1,1,1,0,0,1,0
52,106.07264150943396,106.5,1,0,1,0,1,1,0,1,0,1,1,1,0
72,108.4904109589041,107.7,1,1,0,1,1,0,1,1,1,1,0,0,0
32,17.975757575757576,19.3,0,0,0,0,0,1,0,1,0,0,0,0,0
72,19.50205479452055,20.05,0,1,0,0,0,0,0,1,0,0,0,0,0
1,34.975,69.95,1,0,0,1,1,0,0,1,0,0,0,0,0
42,64.2639534883721,63.7,0,0,0,1,0,1,1,1,1,0,0,0,0
25,26.61923076923077,24.75,0,1,0,0,0,0,0,0,0,0,0,0,1
45,49.96847826086957,50.9,0,0,0,1,1,0,1,0,0,0,0,0,0
43,60.0125,60.4,0,0,0,0,1,1,1,1,1,0,0,1,0
37,76.6263157894737,79.25,0,0,0,1,0,1,1,1,0,0,0,1,0
20,82.26190476190476,85.8,1,0,0,0,1,0,0,0,0,0,1,0,1
4,17.32,24.45,0,0,1,0,1,0,0,0,0,0,0,0,1
63,104.7765625,110.1,1,1,0,1,1,0,1,1,1,1,0,1,0
3,59.4125,90.7,1,0,0,1,0,0,0,0,0,0,0,0,0
66,24.96044776119403,25.3,0,1,0,1,1,0,0,1,0,0,0,0,0
28,102.74137931034483,105.7,1,0,1,1,1,0,0,0,0,1,0,1,1
8,77.30555555555556,85.2,1,0,1,0,0,0,0,0,0,0,1,0,0
71,22.980555555555554,24.35,0,1,0,1,0,0,0,0,0,0,0,0,0
1,12.125,24.25,0,0,1,1,1,0,0,0,0,0,0,0,1
72,25.45,25.1,0,1,0,0,0,0,0,1,0,0,0,0,0
16,48.53529411764706,54.55,0,0,0,1,1,0,1,1,0,1,1,0,0
66,95.88432835820896,96.6,1,1,0,1,0,0,1,1,1,1,0,1,0
11,69.82916666666667,76.5,1,0,1,0,1,0,0,0,0,0,0,0,1
51,79.35,81.15,0,0,0,1,1,1,1,0,1,1,0,1,0
8,36.75555555555556,38.5,0,0,1,0,1,0,1,0,0,0,0,0,0
14,89.16333333333334,92.9,1,0,1,1,1,0,0,0,0,0,0,0,0
4,72.44,93.5,1,0,1,0,1,0,0,0,1,1,0,0,1
70,84.38098591549296,84.7,0,1,0,0,0,0,1,0,0,1,0,1,0
70,68.8943661971831,66.0,0,1,1,0,0,0,1,0,1,1,0,0,0
54,97.69272727272728,101.5,1,0,0,0,1,1,0,1,0,1,1,0,1
28,71.32931034482759,74.9,1,0,0,1,1,0,1,0,0,0,0,0,1
24,19.482,20.75,0,1,0,1,0,0,0,0,0,0,0,0,0
69,59.01714285714286,61.45,0,1,0,0,1,0,0,1,0,1,0,0,0
42,53.51511627906977,54.5,0,0,0,1,0,0,1,1,0,1,0,0,0
2,43.88333333333333,69.6,1,0,1,0,1,0,0,0,0,0,1,0,1
39,100.9,99.75,1,0,1,0,1,0,0,0,0,0,1,1,0
45,106.53586956521738,109.75,1,1,0,1,1,0,0,1,1,1,0,1,0
72,78.45821917808219,80.85,0,1,0,1,1,0,1,1,1,1,0,1,0
